,route,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,state,From,To
656,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,02h 08m,20:06,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
657,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,02h 45m,20:50,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
658,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,03h 44m,21:50,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
659,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MNP0138,Ordinary Non AC Seater 2+3,18:10,03h 06m,21:16,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
660,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MNP0143,Ordinary Non AC Seater 2+3,18:30,03h 06m,21:36,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
661,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ALI0011,Janrath AC Seater 2+2,18:31,02h 59m,21:30,2.6,304.0,36,uttar pradesh,Delhi,Aligarh (uttar pradesh)
662,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02h 18m,20:50,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
663,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,18:33,02h 57m,21:30,3.3,252.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
664,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,18:59,04h 01m,23:00,3.3,250.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
665,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,02h 20m,21:20,3.3,255.0,51,uttar pradesh,Delhi,Aligarh (uttar pradesh)
666,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,05h 40m,00:40,3.3,252.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
667,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,05h 57m,01:00,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
668,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,04h 03m,23:09,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
669,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0089,Ordinary Non AC Seater 2+3,19:28,03h 20m,22:48,3.3,203.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
670,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MNP0111,Ordinary Non AC Seater 2+3,19:30,03h 06m,22:36,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
671,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0103,Ordinary Non AC Seater 2+3,19:30,03h 20m,22:50,3.3,203.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
672,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0471,Janrath AC Seater 2+2,19:31,03h 00m,22:31,3.3,304.0,36,uttar pradesh,Delhi,Aligarh (uttar pradesh)
673,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0163,Ordinary Non AC Seater 2+3,19:32,03h 28m,23:00,3.3,252.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
674,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,20:00,01h 45m,21:45,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
675,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,03h 09m,23:16,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
676,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,04h 09m,00:25,3.3,226.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
677,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - BDV0111,Ordinary Non AC Seater 2+3,20:29,03h 20m,23:49,3.3,203.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
678,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31,03h 34m,00:05,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
679,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MNP0026,Ordinary Non AC Seater 2+3,21:31,02h 47m,00:18,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
680,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - KSN0301,Ordinary Non AC Seater 2+3,22:15,03h 37m,01:52,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
681,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - SKB0213,Ordinary Non AC Seater 2+3,22:29,04h 31m,03:00,3.3,253.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
682,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - SKB0216,Ordinary Non AC Seater 2+3,22:44,03h 46m,02:30,3.3,253.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
683,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,UPSRTC - MNP0117,Ordinary Non AC Seater 2+3,23:30,03h 06m,02:36,3.3,255.0,52,uttar pradesh,Delhi,Aligarh (uttar pradesh)
684,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,04h 15m,02:00,0.0,600.0,42,uttar pradesh,Delhi,Aligarh (uttar pradesh)
685,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0139,Janrath AC Seater 2+3,17:00,04h 30m,21:30,4.5,396.0,48,uttar pradesh,Lucknow,Allahabad
686,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0180,Volvo AC Seater 2+2,17:15,04h 30m,21:45,3.3,658.0,39,uttar pradesh,Lucknow,Allahabad
687,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0200,Janrath AC Seater 2+2,17:30,04h 30m,22:00,3.3,458.0,36,uttar pradesh,Lucknow,Allahabad
688,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0155,Janrath AC Seater 2+3,18:01,04h 30m,22:31,2.6,396.0,48,uttar pradesh,Lucknow,Allahabad
689,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0030,Volvo AC Seater 2+2,18:30,04h 30m,23:00,3.3,658.0,37,uttar pradesh,Lucknow,Allahabad
690,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00,05h 00m,00:00,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
691,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0157,Janrath AC Seater 2+3,19:01,04h 00m,23:01,1.5,396.0,48,uttar pradesh,Lucknow,Allahabad
692,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0037,Volvo AC Seater 2+2,19:30,04h 29m,23:59,3.3,658.0,39,uttar pradesh,Lucknow,Allahabad
693,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40,05h 00m,00:40,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
694,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0014,Ordinary Non AC Seater 2+3,20:00,05h 28m,01:28,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
695,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - MZP0110,Ordinary Non AC Seater 2+3,20:02,05h 11m,01:13,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
696,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - PYD0034,Volvo AC Seater 2+2,20:30,04h 30m,01:00,3.3,658.0,39,uttar pradesh,Lucknow,Allahabad
697,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0018,Ordinary Non AC Seater 2+3,20:40,05h 00m,01:40,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
698,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00,05h 00m,02:00,1.0,396.0,48,uttar pradesh,Lucknow,Allahabad
699,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20,05h 00m,02:20,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
700,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - CBG0022,Shatabdi AC Seater 2+2,21:30,05h 00m,02:30,2.8,458.0,37,uttar pradesh,Lucknow,Allahabad
701,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00,05h 00m,03:00,3.3,310.0,52,uttar pradesh,Lucknow,Allahabad
702,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - ALM0182,Volvo AC Seater 2+2,22:30,04h 30m,03:00,3.3,658.0,39,uttar pradesh,Lucknow,Allahabad
703,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40,05h 00m,03:40,3.2,310.0,52,uttar pradesh,Lucknow,Allahabad
704,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00,05h 15m,04:15,3.0,396.0,48,uttar pradesh,Lucknow,Allahabad
705,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,UPSRTC - RBL0034,Ordinary Non AC Seater 2+3,23:20,05h 00m,04:20,2.9,310.0,52,uttar pradesh,Lucknow,Allahabad
706,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),17:15,04h 44m,21:59,4.3,703.0,25,uttar pradesh,Lucknow,Allahabad
707,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),22:00,04h 45m,02:45,4.3,703.0,25,uttar pradesh,Lucknow,Allahabad
708,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,04h 30m,03:45,2.7,399.0,27,uttar pradesh,Lucknow,Allahabad
709,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,16:47,11h 58m,04:45,3.3,789.0,52,uttar pradesh,Lucknow,Delhi
710,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - KRJ0031,Janrath AC Seater 2+3,17:00,09h 00m,02:00,2.4,1020.0,48,uttar pradesh,Lucknow,Delhi
711,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,17:00,12h 00m,05:00,3.3,1134.0,37,uttar pradesh,Lucknow,Delhi
712,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - KSB0919,Shatabdi AC Seater 2+2,17:01,12h 30m,05:31,3.3,1134.0,37,uttar pradesh,Lucknow,Delhi
713,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - GRH0126,Ordinary Non AC Seater 2+3,17:30,13h 00m,06:30,3.3,789.0,52,uttar pradesh,Lucknow,Delhi
714,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - LNI0547,Ordinary Non AC Seater 2+3,17:51,14h 10m,08:01,3.3,853.0,52,uttar pradesh,Lucknow,Delhi
715,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - ALI0162,Janrath AC Seater 2+2,18:04,10h 16m,04:20,3.3,1180.0,36,uttar pradesh,Lucknow,Delhi
716,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,19:00,13h 00m,08:00,3.3,821.0,52,uttar pradesh,Lucknow,Delhi
717,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0046,Pink Express AC Seater 2+2,19:00,09h 00m,04:00,2.7,1180.0,41,uttar pradesh,Lucknow,Delhi
718,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0047,Pink Express AC Seater 2+2,19:00,11h 00m,06:00,3.3,1134.0,40,uttar pradesh,Lucknow,Delhi
719,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0113,Pink Express AC Seater 2+2,19:01,10h 59m,06:00,3.3,1134.0,41,uttar pradesh,Lucknow,Delhi
720,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - AWD0191,Janrath AC Seater 2+2,19:30,08h 00m,03:30,2.2,1180.0,36,uttar pradesh,Lucknow,Delhi
721,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,19:30,13h 05m,08:35,3.3,820.0,52,uttar pradesh,Lucknow,Delhi
722,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - AWD0116,Janrath AC Seater 2+3,19:30,12h 00m,07:30,3.4,979.0,48,uttar pradesh,Lucknow,Delhi
723,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,19:45,12h 15m,08:00,3.3,803.0,52,uttar pradesh,Lucknow,Delhi
724,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - NDD0246,Ordinary Non AC Seater 2+3,20:18,08h 12m,04:30,3.3,822.0,52,uttar pradesh,Lucknow,Delhi
725,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0093,Janrath AC Seater 2+2,21:00,10h 00m,07:00,3.3,1134.0,36,uttar pradesh,Lucknow,Delhi
726,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0118,Pink Express AC Seater 2+2,21:01,09h 59m,07:00,3.3,1134.0,41,uttar pradesh,Lucknow,Delhi
727,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - CBG0128,Janrath AC Seater 2+2,21:31,08h 52m,06:23,2.1,1151.0,36,uttar pradesh,Lucknow,Delhi
728,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SLP0017,Rajdhani Non AC Seater 2+3,22:00,08h 30m,06:30,1.3,853.0,51,uttar pradesh,Lucknow,Delhi
729,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0055,Pink Express AC Seater 2+2,22:00,11h 00m,09:00,3.3,1134.0,41,uttar pradesh,Lucknow,Delhi
730,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - AWD0189,Janrath AC Seater 2+2,22:01,07h 29m,05:30,3.3,1151.0,36,uttar pradesh,Lucknow,Delhi
731,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0114,Pink Express AC Seater 2+2,22:01,09h 59m,08:00,3.3,1134.0,41,uttar pradesh,Lucknow,Delhi
732,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - AWD0188,Janrath AC Seater 2+2,22:31,07h 59m,06:30,4.0,1180.0,36,uttar pradesh,Lucknow,Delhi
733,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - KSB0067,Janrath AC Seater 2+2,23:00,08h 15m,07:15,3.3,1151.0,36,uttar pradesh,Lucknow,Delhi
734,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,UPSRTC - SBD0042,Janrath AC Seater 2+2,23:45,07h 40m,07:25,2.8,1151.0,36,uttar pradesh,Lucknow,Delhi
735,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,07h 30m,06:00,4.6,414.0,34,uttar pradesh,Lucknow,Delhi
736,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 15m,06:15,4.8,372.0,26,uttar pradesh,Lucknow,Delhi
737,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Fouji travels,VE A/C Seater / Sleeper (2+1),22:30,07h 50m,06:20,4.4,399.0,28,uttar pradesh,Lucknow,Delhi
738,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,07h 45m,05:25,4.4,395.0,31,uttar pradesh,Lucknow,Delhi
739,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:40,09h 05m,06:45,4.5,523.0,29,uttar pradesh,Lucknow,Delhi
740,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,07h 50m,07:35,4.6,377.0,25,uttar pradesh,Lucknow,Delhi
741,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07h 45m,07:20,4.8,395.0,20,uttar pradesh,Lucknow,Delhi
742,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,08h 45m,06:00,4.5,391.0,25,uttar pradesh,Lucknow,Delhi
743,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,08h 45m,06:15,4.6,371.0,36,uttar pradesh,Lucknow,Delhi
744,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Fouji travels,A/C Seater / Sleeper (2+1),22:10,07h 50m,06:00,4.5,399.0,26,uttar pradesh,Lucknow,Delhi
745,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,09h 05m,07:05,4.5,327.0,32,uttar pradesh,Lucknow,Delhi
746,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,07h 50m,05:50,4.5,449.0,27,uttar pradesh,Lucknow,Delhi
747,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07h 45m,07:40,4.8,359.0,32,uttar pradesh,Lucknow,Delhi
748,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,4.8,395.0,22,uttar pradesh,Lucknow,Delhi
749,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,08h 45m,08:15,4.5,412.0,22,uttar pradesh,Lucknow,Delhi
750,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Ashok Bus Service,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,4.3,349.0,30,uttar pradesh,Lucknow,Delhi
751,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Mahalaxmi Travels,A/C Sleeper (2+1),17:00,08h 45m,01:45,4.1,739.0,11,uttar pradesh,Lucknow,Delhi
752,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,FlixBus,Bharat Benz A/C Seater (2+2),23:50,08h 45m,08:35,4.2,344.96,30,uttar pradesh,Lucknow,Delhi
753,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Ashok Bus Service,VE A/C Sleeper (2+1),23:10,07h 30m,06:40,4.6,325.0,34,uttar pradesh,Lucknow,Delhi
754,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07h 45m,06:20,4.7,402.0,21,uttar pradesh,Lucknow,Delhi
755,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,08h 09m,01:10,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
756,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,04h 31m,21:36,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
757,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,04h 22m,22:20,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
758,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,05h 25m,23:30,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
759,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,07h 44m,01:50,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
760,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,08h 03m,02:35,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
761,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,04h 55m,23:55,3.3,512.0,51,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
762,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,10h 02m,05:05,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
763,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,07h 54m,03:00,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
764,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,20:00,03h 22m,23:22,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
765,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,05h 08m,01:15,3.3,512.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
766,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,06h 24m,02:40,3.3,482.0,52,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
767,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,08h 29m,05:00,3.1,710.0,33,uttar pradesh,Delhi,Farrukhabad (Uttar Pradesh)
